#Num,1-PFA-1-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PID-1-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PRD-1-1
0,,,,,,,,,,,,,0.8798225565796001,0.10872628313070276,0.18857024960604613,0.05147994180313118,0.7513726266434789,0.4100435446717574,0.28141172631541594,0.3532189563675393,0.2529057986643655,0.24854568193323814,0.3739679810579324,0.27790985418626546,0.34474253539844885
1,,,,,,,,,,,,,0.34128015226589153,0.12943046950060338,0.12492793022891072,0.07530534503114673,0.7322969793202373,0.37412990355702647,0.6539182124491528,0.45283938481745756,0.19789341002925484,0.2537558760081816,0.21842880986023575,0.21186997491221682,0.4109358980310939
2,,,,,,,,,,,,,0.5640381088345868,0.20615711369978834,0.19250893027268975,0.05573295768189689,0.44815825447546676,0.29056317686305094,0.23984753861300773,0.2509816777180646,0.15594785181511192,0.31756958459307116,0.23819157024817664,0.23270062307288233,0.7837534760214971
3,,,,,,,,,,,,,0.4344774586061682,0.15329668095834761,0.11679702957832522,0.08370240763285905,0.5048734516216694,0.4803587581435209,0.6523546273305315,0.3367691679924596,0.2509118003907474,0.23976413321010923,0.2750914166472591,0.18476644227253777,0.5546956547889973
4,,,,,,,,,,,,,0.4995663738863867,0.2144413759576034,0.10668304057982088,0.05885187667471059,1.1023928094617028,0.4051442751075062,0.3008584490979663,0.41995856429664286,0.17809864729167588,0.21518964496657764,0.1821518504643038,0.32786718734785986,0.27140330676969415
5,,,,,,,,,,,,,0.3162524430287586,0.1231250675517397,0.12602531034502554,0.08601183345390469,0.6546742919490863,0.3408904067714757,0.4569422593763924,0.2818113285428655,0.3106769813442056,0.19506472359321106,0.22962861471981905,0.20149304150343003,0.6364896570606213
6,,,,,,,,,,,,,0.23857769836958276,0.20221445416636802,0.1864420553161279,0.05981758876349343,0.21488041476248437,0.607175923263061,0.3906854539305989,0.2883641649717594,0.28152425163005257,0.3295792490966468,0.2785992751467495,0.2813878982132115,0.3985291328937352
7,,,,,,,,,,,,,0.7894497715162204,0.14626531030210577,0.10544750874919047,0.0683424282886117,0.4586649266637095,0.5285650456302329,0.3250855127303307,0.21333653934971664,0.26870083315993254,0.2361614572970225,0.24218735503236805,0.18820046085310446,0.29720042785175044
8,,,,,,,,,,,,,0.367207754207463,0.11265052139407607,0.13469967061013496,0.04955800926404049,0.5323340204111701,0.3964095376970334,0.38483662842798655,0.5068433048436395,0.2612358489877219,0.22731987172005552,0.3920088656845037,0.41234136454262815,0.6314387792880178
9,,,,,,,,,,,,,0.48685594027699436,0.21247437777263273,0.11254233055344456,0.054425371438409094,0.7194462245619984,0.4977586778242782,0.3024423711027562,0.33215938608777584,0.1840659779406874,0.2237955673130118,0.26753478461249386,0.10906565098289595,0.2507026655975661
