,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
0,16.805186879803134,-9.03005110130686,127.66423307316325,0.9319819560123912,-1.8329910491882684,4.6424490755293295,5.572643170611529,6.555054041383979,7.522274528084786,8.455671189084462,9.293698051444572,10.218859961377396,11.152276644785038,12.132121985950622,12.955921166861348,14.0561495839315,14.96885564770296,15.834483598380553,16.85084939491497,17.790470561323858
1,13.248261999757087,10.235867996391864,114.81044363138732,0.43157649983758023,-0.9027906003763939,2.158413383599014,2.650218646351115,3.014190189279932,3.41559357910186,3.870348571255572,4.347195006163733,4.785537091600929,5.112939552031905,5.571877186285422,5.968562359722217,6.535103628676434,6.890490113722302,7.343906252720146,7.697213050939627,8.158424713720441
2,15.47163026452108,9.770788079066605,121.1728210193989,0.26277606993587843,-0.6085593828969739,1.3658467586322072,1.5447021703926729,1.8003589634069024,2.188738064854909,2.4456737010482223,2.61467936901544,2.8636055980796,3.162255462906735,3.459257223861228,3.6565411608645495,3.898632733062113,4.213444503479304,4.494341344802334,4.733448802029405,4.988126144161586
3,13.155973579126613,-9.856281864748995,-17.549626891674585,0.2305142643229366,-0.4740899223561104,1.1189463017509118,1.293147434561658,1.5923246406408276,1.8484224062519976,2.1607122538144448,2.324917008427237,2.4558549591472207,2.7212807160682737,2.963417092077837,3.3241969190335148,3.410338260266616,3.769673388410444,4.0108379271940375,4.0841838826000565,4.408278910577434
4,5.083360833017464,9.26048264412154,-61.75318582424602,0.7465445341986903,-1.4918878457734293,3.767017831265505,4.474680550959502,5.199203933051875,6.060935703282993,6.704720227719491,7.5262805285399486,8.134701809063863,8.993623125859694,9.790039695104776,10.432380081551724,11.176338361546012,11.986533265362931,12.6230377920411,13.436490715775502,14.167331780512333
5,20.9070984399007,1.143879624458371,-65.83712011879517,0.27659175762629085,-0.477442307907378,1.4045368198901576,1.7208657493159367,2.0213419263069885,2.1155638211504897,2.5289811734522387,2.694834373797917,2.9853686351340687,3.2898041846480806,3.55459895139451,3.9605170162217536,4.223385547941485,4.433128004567102,4.778553124533761,5.04670617219618,5.167403160368425
6,1.9933123949591545,7.4115036592758115,-5.025021616399916,1.1323475389470472,-2.300774581081084,5.617021616125808,6.71621613836198,8.009717334148421,9.03983981305418,10.180261006181416,11.249110128746288,12.464938486577354,13.603626243176622,14.68943644862546,15.920064968270385,17.007130784422706,18.09337385936344,19.271934688818813,20.326112948485367,21.548058993968255
7,-0.14770558544333487,3.74202073022026,101.02988254397268,0.37477941392458575,-0.7855468086779683,1.818203901498164,2.1768717063046648,2.6417094592714907,2.9089828936203066,3.427181031124954,3.7213082542664,4.02289363004539,4.551040827764068,4.8124102092835885,5.1502313095627485,5.565235021473727,5.963674639119128,6.4416884693324095,6.746913081838429,7.220628112784588
8,19.54516898479965,4.927589234482441,42.09614771590173,0.8302366603049782,-1.747686692592433,4.226793603528559,5.054550808459379,5.881741469348016,6.699161707332739,7.491876084862354,8.304974036714853,9.137998201645866,9.903498398942297,10.891967297059258,11.676668438100908,12.44729676646153,13.241579278877271,14.066147491092035,15.018715908022639,15.734973433205072
9,20.15790692551616,-4.198383155769075,-91.56227130688609,0.6871267621222079,-1.3930299768706815,3.4093989434377767,4.171051502437852,4.904317488984235,5.539320051940686,6.10837771348727,6.901435873897294,7.530527568199571,8.147484554605994,8.966886262276729,9.519828926406216,10.20774980951921,10.994463441900352,11.601739500307268,12.416740784449308,12.964750074351368
