#Num,1-PFA-1-1,1-PFA-10-1,1-PFA-11-1,1-PFA-12-1,1-PFA-2-1,1-PFA-3-1,1-PFA-4-1,1-PFA-5-1,1-PFA-6-1,1-PFA-7-1,1-PFA-8-1,1-PFA-9-1,1-PID-1-1,1-PID-10-1,1-PID-11-1,1-PID-12-1,1-PID-2-1,1-PID-3-1,1-PID-4-1,1-PID-5-1,1-PID-6-1,1-PID-7-1,1-PID-8-1,1-PID-9-1,1-PRD-1-1
0,,,,,,,,,,,,,0.3716737754654348,0.13590874108954448,0.12754028554695665,0.07543615215774356,0.4575880556604269,0.21839585779296755,0.23624832377442667,0.21320450755630935,0.19212732129785068,0.1978639271845914,0.24690022345284904,0.21160483585625378,0.22611926023000892
1,,,,,,,,,,,,,0.21344585697760812,0.1339153305270561,0.10973342911924247,0.07022615787075903,0.2607834520080366,0.31861232747087426,0.17981971846027964,0.16700575386251684,0.1927921984557684,0.14950877189877532,0.3113817340584396,0.3213693565078287,0.36400607636751725
2,,,,,,,,,,,,,0.16661270193268027,0.1463835829685251,0.1086080033978672,0.10527787805889495,0.29841179607636575,0.42962102288671206,0.15391006851941344,0.26902607259366174,0.16434435203273054,0.19805963755814815,0.26610442838659787,0.20166930740157205,0.3089941089431441
3,,,,,,,,,,,,,0.19588428917384468,0.15437435254668908,0.1938172328840848,0.07657118426428614,0.16585533749612946,0.23179899878438986,0.23390958264436787,0.1831356590460348,0.14599106729332928,0.19463480588851023,0.26781273634171276,0.2727226722817722,0.8408808459224255
4,,,,,,,,,,,,,0.1951205170167876,0.20337968254373728,0.08997135950704921,0.07093124358574396,0.2832425132962272,0.2820026020005183,0.18756937142801064,0.1821651221701445,0.16918873072650406,0.20199948507874607,0.2228881622073929,0.15494555400459945,0.34324033864478903
5,,,,,,,,,,,,,0.31088965547772474,0.12064874320654588,0.12529680601623983,0.07275314893268234,0.41195873310301284,0.3147278097056201,0.2653008512196756,0.2811270876865452,0.18030917327452162,0.16918600676777798,0.19741409430773563,0.23128022134673057,0.18094811210932957
6,,,,,,,,,,,,,0.24942957268033653,0.18460220781371728,0.14026736143920332,0.05078771744464373,0.28464678748363503,0.37288329036144985,0.2686184150646343,0.1911449954903045,0.13096290127344112,0.17847716909271735,0.2417563059764204,0.22448290290407857,0.30840154612539905
7,,,,,,,,,,,,,0.25838927432369035,0.15028230635837023,0.09430315103547275,0.12063722875967037,0.4137431796604428,0.33776435158031914,0.3733191296332997,0.19438701344421386,0.17586217695864434,0.1344879378212955,0.18903862263142657,0.15355981425291648,0.17667586231044155
8,,,,,,,,,,,,,0.337708208347267,0.1480706222630554,0.07390117191615897,0.04870960982011714,0.3769969992133869,0.3857660108839426,0.1898530776825371,0.19212180455982178,0.21178958025469088,0.22952356845045102,0.21777585619895956,0.28461630131654875,0.40020286460419424
9,,,,,,,,,,,,,0.23341122143365417,0.20420988583443664,0.14048691087696386,0.06210956803551712,0.2938614946039541,0.2906055566152967,0.18442396781673798,0.19926962933760575,0.1584785654497523,0.21206850795514917,0.1729187990230287,0.14895065734428906,0.39455268880582844
10,,,,,,,,,,,,,0.20898042902039612,0.22351944799697354,0.15298268675440904,0.06045207686245544,0.32558611586451225,0.36931202526766377,0.23441421820948605,0.26152572524270495,0.16032783628640546,0.15493400155896822,0.28236125064968187,0.21590038916837817,0.38052744177058206
11,,,,,,,,,,,,,0.24853972655113013,0.15476307197208844,0.11691811421870628,0.080359877442937,0.16895690468706476,0.28656588493711765,0.14161195262852388,0.2240585631570854,0.1974160022167119,0.20579900410952587,0.13861557120426657,0.22794014867654377,0.48487574311048603
12,,,,,,,,,,,,,0.2871863482465,0.10637828162332409,0.1070872529594721,0.07198599320273179,0.29946379047109817,0.5335661812813574,0.26730730115351164,0.23541340121070622,0.18561870900767602,0.16816823273212447,0.1964829146896675,0.20212198224920572,0.4794232293316314
13,,,,,,,,,,,,,0.331128660406538,0.16488882433443336,0.17953068098169306,0.06782253323865191,0.3893366814583487,0.2584135810527387,0.25127124713592064,0.24008350017050642,0.16928827023944013,0.19294165985263037,0.16186253500254055,0.1790034263031516,0.2888497498009359
14,,,,,,,,,,,,,0.29781857300557235,0.1640864220080627,0.07564591357766615,0.09209330429520605,0.23403944556539408,0.47823433673399623,0.27738648390039444,0.21586891959206295,0.17130789507976585,0.17239508167563034,0.3066246103727549,0.28705949400924574,0.6443126491719218
